LnameCas,FnameCas,LnameSol,FnameSol,Regiment,RankCasualtie,RankSoldier,Junk
BIRCH REYNARDSON,EDWARD VERE,,Lieutenant,0
BIRCHALL,ARTHUR PERCIVAL,,Lieutenant Colonel,0
BIRTWHISTLE,GEORGE STUART,55800,Private,0
BLACK,FERGUS,,Lieutenant,0
BLACK,FRANCIS,5827,Corporal,0
BLANCHARD,EVARISTE,24337,Private,0
BLUNT,WILLIAM,6649,Company Serjeant Major,0
BOARDMAN,DAVID,2033,Private,0
BODEYN,LOUIS,S/1102,Private,0
BOGGS,HERBERT BEAUMONT,,Lieutenant,0
BOGLE,GEORGE STAFFORD,,Second Lieutenant,0
BOLSTER,HERBERT GEORGE,,Major,0
BOND,FREDERICK HAMILTON BLIGH,,Second Lieutenant,0
BONE,JOHN TURNER,,Flight Sub Lieutenant,0
BONE,PETER,6880,Rifleman,0
BOSTON,JAMES WILLIAM,7599,Corporal,0
BOTTOMLEY,JOHN WOOD,13387,Company Sergeant Major,0
BOWEN,STANLEY,11,Serjeant,0
BOWIE,GEORGE PIGRUM,,Captain,0
BOYCE,EVELYN LLEWELYN,18752,Sergeant,0
BOYLE,RUSSELL LAMBERT,,Lieutenant Colonel,0
BRADLEY,JOHN FRANK,c12662,Lieutenant,0
BRAND,GEORGE WILLIAM,7436,Private,0
BRANT,CAMERON DONALD,,Lieutenant,0
BREACH,JOHN,4770,Private,0
BRETON,JOSEPH,A/36101,Private,0
BRETT,GEORGE LEVICK,8675,Corporal,0
BRIDGES,SIR WILLIAM THORSEBY,,Major General,0
BRISCOE,ROSS DICKINSON,,Lieutenant,0
BRODDY,ROBERT J,2808,Private,0
BRODERICK,JOHN,6547,Private,0
BROMLEY,HERBERT ASHETON,,Lieutenant,0
BROOKS,SAMUEL JOB,127835,Private,0
BROTHERHOOD,WILFRED CASHEL,,Lieutenant,0
BROWN,ARTHUR KENNISH,,Private,0
BROWN,CHRISTOPHER,,Private,0
BROWN,GEORGE,A/40663,Private,0
BROWN,GEORGE IVOR,A/2078,Serjeant,0
BROWN,HERBERT CHRISTIE,6717,Lance Corporal,0
BROWN,JAMES,1406,Sergeant,0
BROWN,JAMES,17008,Warrant Victualling Officer,0
BROWN,JAMES MILLER,77354,Private,0
BROWN,MILES WHEELRON,,Lieutenant,0
BROWN,PETER,63076,Private,0
BROWN,THOMAS,6633,Company Sergeant Major,0
BUCHAN,CHARLES,A/22202,Private,0
BUCKLEY,ERNEST,A/380,Private,0
BURCHETT,LEONARD HENRY,1923,Private,0
BURGESS,HARRY,9175,Lance Corporal,0
BURR,JOHN,A/10520,Private,0
BURTON,PERCY,19320,Private,0
BUSCOMBE,ROBERT FREDERICK EDWIN,,Lieutenant,0
BUSH,JOHN WHELER,,Second Lieutenant,0
CALDERWOOD,ALEX TAYLOR,,Second Lieutenant,0
CAMERON,DONALD EWAN,,Lieutenant,0
CAMERON,DUNCAN,72059,Private,0
CAMPBELL,ARCHIBALD,1864,Private,0
CAMPBELL,FREDERICK WILLIAM,,Captain,0
CAMPBELL,HUGH,27053,Private,0
CANTY,JOHN,L/6793,Lance Corporal,0
CARMAN,WILLIAM B N,422048,Private,0
CARROL,JAMES WILLIAM,,Lieutenant,0
CARSON,WILLIAM FRASER,A/34776,Private,0
CARTER,CHARLES,L/8430,Corporal,0
CASHMORE,HARRY WILLIAM,2917,Private,0
CASSIDY,EARLE,A/10239,Private,0
CAWS,STANLEY WINTHER,,Lieutenant,0
CHALMERS,WARNER,1283,Private,0
CHAMBERS,GEORGE OLIVER,452555,Private,0
CHAMBERS,SAMUEL WALLACE GRAHAM,,Lieutenant,0
CHANT,PAUL,M2/031753,Private,0
CHASE,SILAS HARTLEY,22559,Private,0
CHESTNUT,JOHN ALBON,,Lieutenant,0
CHEVALLEY,LEON ARTHUR,A/10707,Private,0
CHISHOLM,ALEXANDER,14780,Corporal,0
CHRISTOPHER,CHARLES EDWARD HENRY,5730,Gunner,0
CHURCHILL,ARTHUR NORTON HICKLING,,Lieutenant,0
CLANCY,MICHAEL,8158,Private,0
CLAPPERTON,JOHN,A/26032,Private,0
CLARK,ALFRED BRUCE,408045,Private,0
CLARK,CHARLES LOARING,,Lieutenant,0
CLARK,EDWARD WILLIAM,,Private,0
CLARKE,JOHN,1884,Lance Corporal,0
CLAUSEN,EMILE,38393,Private,0
CLIBBORN,JOHN BARCLAY,,Lieutenant,0
CLIFFORD,CECIL,7808,Serjeant,0
CLIFFORD,WILLIAM GEORGE,7200,Private,0
CLIFTON,FREDERICK,,Private,0
COBURN,FREDERICK,8132,Private,0
COLE,FRANK BASS,51106,Private,0
COLLINGS,WILLIAM SAMUEL,A/14222,Private,0
COLLINS,CECIL JOHN,893,Private,0
CONWAY,REUBEN,178,Staff Sergeant,0
COOKE,CYRIL ANNESLEY,,Captain,0
COOKE,HENRY,,Captain,0
COOLEY,JAMES RICHARD,A/44120,Private,0
COPPIN,HAROLD,18290,Sapper,0
COPPLO,DOMINIQUE,210,Private,0
CORBETT,FRANK,112,Private,0
CORNWALL,CHARLES WILLIAM,24932,Private,0
COULTER,JOHN FRANCIS MCKAY,42753,Gunner,0
COURT,THOMAS,412971,Private,0
COWAN,HENRY,18541,Private,0
COWIE,JOHN,4842,Guardsman,0
COX,ALBERT THEODORE,2519,Private,0
COX,AUGUSTINE,10956,Private,0
COX,WILLIAM,6747,Private,0
CRAIG,JOHN DENNIS,428762,Private,0
CRAIGIE,WILLIAM,42764,Driver,0
CRAWFORD,ARCHIE MCAULAY,A/2045,Private,0
CRAWFORD,RICHARD GILPIN,,Lieutenant,0
CREIGHTON,THOMAS,24657,Sergeant,0
CROFT,CYRIL TALBOT BURNLEY,,Second Lieutenant,0
CROMIEN,LAURENCE,7716,Private,0
CRONIN,RICHARD,15345,Sapper,0
CROSS,WILLIAM SIDNEY AUSTIN,42664,Driver,0
CROSS,WILLIAM THOMAS,A/24113,Private,0
CROWDY,CHARLES HUTTON,,Captain,0
CUFFLEY,FREDERICK ROBERT,460447,Corporal,0
CULLING,EVELYN CLAUDE,,Captain,0
CUNNINGHAM,WILLIAM HENRY,9016,Private,0
CURRIE,JAMES MAXWELL,,Lieutenant,0
CURRY,JOHN,4693,Private,0
CURRY,LEON HALL,,Captain,0
CUTTING,GARFIELD,2719,Private,0
CUVELIER,EDWARD,15402,Private,0
DALE,WALTER,19497,Private,0
DALY,RICHARD JOHN GORDON,9429,Private,0
DANFORD,JOHN EDWARD,12220,Private,0
DANIELS,ALBERT MURDOCH,,Captain,0
DARCHE,AUGUSTE RAOUL,,Captain,0
DARLING,ROBERT CLIFFORD,,Captain,0
DARRAGH,STANLEY J,437157,Private,0
DAUBENEY,GEORGE HENRY JAMES,,Lieutenant,0
DAVEY-THOMAS,EDWARD LLEWELLYN,1712,Lance Corporal,0
DAVIDSON,ANDREW THOMAS,A/12706,Private,0
DAVIDSON,JOHN,4969,Lance Serjeant,0
DAVIDSON,WILLIAM,7035,Lance Corporal,0
DAVIES,ROBERT,A/20149,Private,0
DAVIS,REGINALD NEVILLE CRAIG,,Lieutenant,0
DAY,CALVIN,,Lieutenant,0
DE FALLOT,CARL CLARE,,Captain,0
DEED,JOHN CYRIL,,Captain,0
DEMPSAY,NELSON HARDY,8429,Private,0
DEMPSAY,SAMUEL JOHN,A/10772,Private,0
DENNISON,HARRY STUART,,Captain,0
DESCHAMBAULT,WILFRID,907,Private,0
DESCHAMPS,JOSEPH,93,Private,0
DICKSON,JAMES,4865,Guardsman,0
DIGBY,JOHN KENELM,,Lieutenant,0
DILLON,WILLIAM,10052,Private,0
DILLON,WILLIAM PEARSON,,Major,0
DIX,ERNEST,5439,Private,0
DOUGALL,MATTHEW,6460,Private,0
DOWNEY,JAMES,S/9374,Private,0
DOXSEE,WILLIAM JOHN,,Lieutenant,0
DRINKWATER,GEORGE ALLEN,6608,Private,0
DRIVER,HARRY,A/12716,Private,0
DRUMMOND,GUY MELFORT,,Lieutenant,0
DUBOIS,ARTHUR,19650,Private,0
DUGGAN,HERRICK STEVENSON,,Lieutenant,0
DUNBAR,WILLIAM,S/17979,Private,0
DUNCAN,GEORGE,51138,Private,0
DUNCAN,GEORGE GORDON,,Captain,0
DUNN,OLIVER,9476,Private,0
DUNNE,CHRISTOPHER,0.000575904,Serjeant,0
DUNSTAN,WILLIAM EPHRAIM,10483,Private,0
DUPRAU,ORMOND HENRY,16300,Private,0
DUPUIS,GEORGE PHILIP,59280,Private,0
DUVAL,JOSIAS LOUIS,,Major,0
DWYER,FRANCES GUY,595,Private,0
EARDLEY-WILMOT,FREDERICK LAWRENCE,,Lieutenant,0
EASTHAM,ROBERT,6619,Private,0
EASTMAN,ARTHUR,G/186,Private,0
EDDIS,ARTHUR GEORGE,,Lieutenant,0
EDMETT,GEORGE,8317,Lance Corporal,0
EDWARDS,NORMAN ALLAN,,Lieutenant,0
EDWARDS,RICHARD,7683,Private,0
EDWARDS,SIDNEY JOHN,77709,Private,0
EDWARDS,WILLIAM,11009,Rifleman,0
ELGIN,GEORGE,7379,Private,0
ELLIS,JUDSON HAROLD,33326,Private,0
ELLSWORTH,JAMES ALEXANDER,,Private,0
ESTEN,GERALD PHILIP,,Lieutenant,0
ESTEY,HUBERT WILLIAM,M2/077387,Private,0
EVANS,ALFRED JAMES LAWRENCE,,Lieutenant,0
EVANS,PERCY CHARLES DAVID,,Captain,0
EVANS,WILLIAM HERBERT,,Major,0
FAIRBAIRN,JOHN ANGUS,27889,Private,0
FANCY,GEORGE HARDEN,A/20608,Corporal,0
FARQUHAR,FRANCIS DOUGLAS,,Lieutenant Colonel,0
FENNELL,NATHANIEL,464,Lance Corporal,0
FENTON,WALTER,426095,Private,0
FERGUSSON,JAMES SCOTT ELLIOT GILLON,,Lieutenant,0
FIELD,JAMES ERNEST,L/7888,Private,0
FILLMORE,JOHN LEWIS,736118,Private,0
FITZGERALD,CHESTER LORNE,A/1085,Private,0
FITZGERALD,FREDERICK,,Captain,0
FITZPATRICK,WILFRED,,Lieutenant,0
FLAGG,ALLSTON,,Captain,0
FLANAGAN,JOHN JOSEPH,27066,Private,0
FLEMING,HAMILTON MAXWELL,,Captain,0
FLEMMING,JOHN,3707,Private,0
FLOCKHART,WALTER,8477,Private,0
FLYNN,OWEN FRANCIS,A/14447,Private,0
FOLEY,THOMAS,7114,Private,0
FOOT,ALBERT,A/2081,Private,0
FORD,GEORGE WILLIAM REYNOLDS,31212,Serjeant,0
FORTIN,JULES,815,Private,0
FRANCIS,WARREN,19960,Sergeant,0
FRANCKLYN,GEORGE EDWARD,,Captain,0
FRASER,ALEXANDER,81279,Lance Corporal,0
FRASER,HUGH,6100,Quartermaster Sergeant,0
FREEMAN,ALFRED,,Ordinary Seaman,0
FREEMAN,WALTER CHARLES,7405,Private,0
FRENCH,JOHN SCOTT,428608,Private,0
FRESHWATER,ROBERT,11723,Lance Corporal,0
FRITH,WALTER JAMES EDWARD,27711,Private,0
FURBY,EDWARD,A/2735,Private,0
FYSHE,FRANCIS,,Lieutenant,0
GABELL,JAMES,1555I,Private,0
GAHAGAN,JOHN EDWARD,A/2085,Private,0
GALAUGHER,WILLIAM NELSON,,Lieutenant,0
GALLAGHER,FRANK ALDEN,25860,Private,0
GALT,JOHN,,Lieutenant,0
GALVIN,JOHN,8450,Private,0
GAMMACK,JAMES,5550,Guardsman,0
GANDY,JOHN,7687,Private,0
GARBER,CLARENCE,75,Private,0
GARRETT,LEONARD THOMAS,A/36392,Private,0
GARRITY,JOHN,9109,Lance Corporal,0
GAYFORD,WILLIAM,1836,Private,0
GEDDES,JOHN,,Captain,0
GEORGE,JOSEPH HAROLD,VR/431,Able Seaman,0
GERRAND,THOMAS,12710,Lance Corporal,0
GERRARD,JOHN FREDERICK,7624,Corporal,0
GIBBERD,ARTHUR STANLEY,6457,Private,0
GIBSON,FRANCIS MALLOCH,,Lieutenant,0
GILCHRIST,JOHN BROWN,456007,Corporal,0
GILLESPIE,FRANCIS,,Sapper,0
GILLIE,WALLACE JOHN,10927,Lance Serjeant,0
GILLIGAN,THOMAS,A/203,Sergeant,0
GIROUX,THEODORE,400871,Private,0
GLENN,WILLIAM DAVID,2599,Private,0
GLIDDON,GEORGE CLARENCE,,Captain,0
GLOVER,JOHN DONALD,,Captain,0
GOLDER,GILBERT,L/7249,Lance Corporal,0
GOLDSMITH,JOHN,120,Private,0
GORDON,DONALD,4722,Serjeant,0
GORDON,ROBERT,9793,Private,0
GORDON,WALTER LESLIE LOCKHART,,Captain,0
GORHAM,CLIVE WILLIAM,685,Sergeant,0
GOUGH,GEOFFREY CHARLES,,Lieutenant,0
GOULD,HERBERT HARRY VERNON,9160,Guardsman,0
GOULET,ADJUTOR,448417,Sergeant,0
GOWANS,CHARLES,9601,Lance Corporal,0
GRACE,WILLIAM,7059,Serjeant,0
GRAHAM,HERBERT EDWARD,6050,Private,0
GREEN,FREDERICK DOUGLAS LEACH,,Lieutenant,0
GREEN,GEORGE,7275,Private,0
GREEN,JOHN,7648,Private,0
GREENHALGH,ALBERT,7808,Private,0
GREENWOOD,HARRY ARTHUR,3595,Private,0
GREGSON,JOHN,7137,Private,0
GREIG,HERBERT GLEN,292189,Private,0
GRIFFIN,THOMAS,11653,Private,0
GRINDLAY,JOHN,A/2658,Sergeant,0
GROGAN,WILLIAM HENRY,RCN/60050,Petty Officer,0
GROVES,GEORGE,48,Gunner,0
GUENETTE,JEAN LIVINS,835,Private,0
GUMMER,MARK,6983,Private,0
GWYNN,WALTER,8518,Private,0
HADLEY,WILLIAM JAMES,14572,Corporal,0
HAGUE,OWEN CARSLEY FREDERIC,,Lieutenant,0
HALE,ALFRED JAMES,81,Private,0
HALLAM,ERNEST WALTER,,Captain,0
HAMILTON,ROBERT,2054,Private,0
HAMMOND,ALFRED EDWARD,6064,Rifleman,0
HAMMOND,GARNET OLIVER,7083,Serjeant,0
HANCOCK,WILLIAM LOFT,24984,Private,0
HARDING,GEORGE,S/379,Sergeant,0
HARFIELD,WALTER ERNEST,7809,Lance Corporal,0
HARRIS,EDWARD GEORGE,8525,Lance Corporal,0
HARRIS,WILLIAM,7028,Lance Corporal,0
HART,JAMES RICHARD,4773,Bombardier,0
HART-MCHARG,WILLIAM FREDERICK RICHARD,,Lieutenant Colonel,0
HARVEY,ROBERT VALENTINE,,Captain,0
HASTINGS,MICHAEL,6352,Company Quarter Master Sergeant,0
HAWKINS,WALTER,420947,Private,0
HAWLEY,CARLETON,24838,Private,0
HAY,DOUGLAS ARCHIBALD,,Flight Sub Lieutenant,0
HAYCROFT,FREDERICK,98,Private,0
HAYWARD,JOHN FREDERICK,155,Lance Sergeant,0
HEALEY,FRANCIS MARTIN,1551,Private,0
HEARNDEN,HARRY CRESPIN STEPHENS,,Lieutenant,0
HEASMAN,CHARLES,8376,Private,0
HEATH,NORMAN ERNEST,12956,Private,0
HEDGES,WILLIAM,12588,Private,0
HELLIWELL,JOSEPH GRANT,,Captain,0
HELMER,ALEXIS HANNUM,,Lieutenant,0
HENDERSON,LEE WARD ISLE,R/10966,Rifleman,0
HENDLEY,ARTHUR,41840,Driver,0
HENFREY,ALFRED,7252,Private,0
HENSLER,FREDERICK HENRY,8178,Private,0
HESKETH,JOHN,12715,Private,0
HEWETT,WILLIAM,21744,Gunner,0
HEWITT,RICHARD HENRY,G/4400,Private,0
HIGGIN,JAMES LAWRENCE,,Captain,0
HIGGINSON,JOHN LUCAS,,Captain,0
HIGGS,LESLIE,,Sergeant,0
HIGINBOTHAM,GEORGE M,,Major,0
HILTZ,HARRY,,Private,0
HOARE,ARTHUR HENRY,20225,Private,0
HOARE,JOCELYN,,Lance Corporal,0
HODGINS,CHARLES FRANCIS BURGOYNE,,Second Lieutenant,0
HODGKINSON,ALBERT,12281,Sapper,0
HODGSON,GEOFFREY MITCHELL,A/10993,Private,0
HODGSON,WILLIAM,A/2758,Private,0
HODSDEN,HAROLD,17515,Private,0
HODSON,HUBERT BERNARD,15265,Private,0
HOLGATE,ASA,8530,Private,0
HOLLOWAY,GEORGE,1982,Private,0
HOLLOWAY,WILLIAM HENRY,9550,Private,0
HOLMES,CARLETON COLQUHOUN,,Lieutenant,0
HOLMES,CHARLES,5046,Rifleman,0
HOLMES,EDWARD CHARLES,40040,Ship's Cook 1st Class,0
HOLTBY,ARTHUR WILLIAM,27812,Private,0
HOOK,DUNCAN,,Lieutenant,0
HOOK,ROBIN,,Second Lieutenant,0
HORNBLOW,SYDNEY GEORGE,144006,Private,0
HORNBY,GEOFFREY,,Lieutenant,0
HORNE,HARRY,42613,Sapper,0
HORNE,JOHN,153,Private,0
HORNE,WILLIAM,6016,Private,0
HORNER,CHARLES,19,Lance Corporal,0
HORTON,JOHN ERNEST,6250,Lance Corporal,0
HOSKINS,RONALD,,Lieutenant,0
HOUGHTON,ALBERT,A/872,Private,0
HOW,HAROLD,,Lieutenant,0
HOWARD,WILLIAM HENRY,47362,Private,0
HUGHES,CHESTER,,Lieutenant,0
HUMPHREYS,HUGH EDWARD,77087,Bugler,0
HUMPHREYS,WILLIAM,10914,Private,0
HUNT,RONALD FRANCIS,,Second Lieutenant,0
HURLBERT,REXFORD,A/10773,Private,0
HUTCHINSON,GIFFORD KERSLEY,2064,Private,0
HUTCHISON,CHARLES,18688,Sapper,0
HYDE,LESLIE ARTHUR,,Second Lieutenant,0
HYNDMAN,THOMAS MACAULEY,,Captain,0
INGLES,GEORGE LEYCESTER,,Chaplain 4th Class,0
INNES,JAMES,29106,Private,0
INNES-HOPKINS,JAMES RUDOLPH,,Captain,0
INSLEY,CHARLES PERCY,425673,Private,0
INWOOD,RICHARD,436061,Private,0
IRWIN,DE WITT OSCAR,,Captain,0
JACKSON,JOHN,L/8504,Lance Corporal,0
JACKSON,PERCIVAL,0.000334448,Private,0
JAGGARD,JESSIE BROWN,,Matron,0
JAMES,CECIL ARTHUR,,Lieutenant,0
JAMESON,GEORGE WILLIS,,Captain,0
JANIN,GEORGE ALEX FRANCIS ROMAIN,,Major,0
JARVIS,WILLIAM DUMMER POWELL,,Lieutenant,0
JEFFERSON,WILLIAM NELSON,8944,Private,0
JEFFS,JOHN ROBERT,402117,Private,0
JENKINS,WILLIAM,264,Driver,0
JESSOP,NAPIER ARNOTT,,Lieutenant,0
JOHNSTONE,GEORGE BLANCHARD MCGILL,44,Lance Corporal,0
JOHNSTONE,JOHN ROSSER,A/24161,Private,0
JOINER,JOSEPH,6692,Private,0
JONES,DAVID,852,Sergeant,0
JONES,HENRY CHARLES,,Lieutenant,0
JONES,JOHN,7258,Private,0
JONES,MCCULLOCH HILL,,Lieutenant,0
KAY,BERTRAM CHARLES,6028,Lance Corporal,0
KEEL,HAROLD ARTHUR,10983,Private,0
KEIR,ALEXANDER EDMUND,7162,Private,0
KEITH,ROYDEN CARLYLE,15155,Lance Corporal,0
KELLARD,JAMES,6255,Private,0
KELLEY,WILLIAM,406563,Private,0
KELLY,EDWARD THOMAS,,Major,0
KELLY,ROBERT,,Lieutenant Colonel,0
KELMAN,GEORGE,402742,Private,0
KENNEDY,JOHN FREDERIC,C/41001,Acting Bombardier,0
KENNEDY,JOHN NASSAU CHAMBERS,,Major,0
KENWORTHY,JOHN GIBSON,,Lieutenant,0
KERR,HENRY,A/10134,Private,0
KERR,HERBERT GLADSTONE,,Lieutenant,0
KERR,JOHN ROY,,Private,0
KIMBER,RICHARD,8205,Private,0
KIMMINS,ALBERT EDWARD,,Major,0
KING,ALEXANDER SUTHERLAND,A/20067,Private,0
KING,GEORGE THOMAS,37279,Private,0
KING,HENRY RICHARD,4072,Private,0
KING-MASON,CHARLES GEORGE DALEGARTH,,Lieutenant,0
KIRBY,ALBERT,18030,Sapper,0
KIRK,JOSEPH ISAAC,4437,Private,0
KIRKPATRICK,ALEXANDER DOUGLAS,,Lieutenant,0
KISH,BERT WILLIAM,A/10257,Private,0
KLOTZ,HERBERT NORMAN,,Lieutenant,0
KNIGHT,JOHN,1990,Private,0
LALONDE,ROMEO,A/17170,Private,0
LAMB,ROBERT,1114,Private,0
LANE,FRANK VICTOR,12401,Guardsman,0
LANGEVIN,OVILA,25538,Private,0
LANGMUIR,GAVIN INCE,,Lieutenant,0
LARIVIER,JOHN,,Private,0
LATTA,ROBERT PETER,,Lieutenant,0
LAURIE,GEORGE BRENTON,,Lieutenant Colonel,0
LAWRENCE,MALCOLM EYTON,,Lieutenant,0
LAWSON,CHARLES MURRAY,,Lieutenant,0
LAWSON,JOHN,A/14111,Sergeant,0
LE THICKE,GERALD MANN,,Second Lieutenant,0
LEACROFT,RICHARD FREDERICK,,Second Lieutenant,0
LEBEAU,OSCAR,1459,Private,0
LEES,GERALD OSCAR,,Captain,0
LENNOX,JOHN HARTFORD,910048,Private,0
LESTER,WILLIAM RONALD,A/109I8,Private,0
LEWIS,CHARLES,2,Company Sergeant Major,0
LEWIS,STANLEY EDWARD,,Lieutenant,0
LINDSAY,ARTHUR LODGE,,Lieutenant,0
LOAN,ARTHUR,7772,Private,0
LOCHHEAD,ROBERT,8191,Lance Corporal,0
LOCKHART,THOMAS DOWNIE,,Lieutenant,0
LOGAN,THOMAS,6208,Private,0
LORING,ROBERT NELE,,Second Lieutenant,0
LOUTIT,PETER HENRY,18965,Private,0
LYNES,ARTHUR CECIL D'ARCY,8414,Second Lieutenant,0
LYNG,FREDERICK,9045,Private,0
LYTLE,WILLIAM GORDON,59613,Private,0
MACDONALD,JOHN WILLIAM,,Lieutenant,0
MACDONALD,MADO DANIEL,,Lieutenant,0
MACDONALD,,111538,Private,0
MACGREGOR,ARCHIBALD ROBERT,,Captain,0
MACKAY,ALEXANDER HENRY,,Lieutenant,0
MACKAY,DONALD ROY,,Captain,0
MACKAY,MURDO,6896,Private,0
MACKENZIE,GORDON ALEXANDER GORDON,,Lieutenant,0
MACKENZIE,HENRY PIERCE,,Captain,0
MACKENZIE,WALLACE ALEXANDER,,Lieutenant,0
MACMASTER,DONALD CAMERON DEFORD,,Lieutenant,0
MACNAB,JAMES,,Second Lieutenant,0
MACPHERSON,ARTHUR VINCENT CLARESHOLM,,Lieutenant,0
MACPHERSON,GEORGE,995,Private,0
MAGEE,ROBERT HENRY,528,Private,0
MALONEY,HENRY,7385,Company Sergeant Major,0
MALONEY,JOHN THOMAS,3527,Colour Sergeant,0
MANN,SIFTON DOUGLAS,A/44211,Private,0
MANSER,JOHN FREDERICK HARRY,A/2354,Private,0
MANSFIELD,RICHARD,25827,Driver,0
MANSFIELD,ROBERT,,Captain,0
MARKHAM,RALPH FARRAR,,Captain,0
MARSHALL,CHARLES,426057,Private,0
MARSHALL,JOSEPH,7665,Private,0
MARTIN,MAURICE JAMES,1839,Private,0
MASSHEDER,ARTHUR,15547,Private,0
MATHER,JOHN WILFRED,,Captain,0
MATHESON,JOHN,8919,Private,0
MATTHEWS,NORMAN,18,Driver,0
MAUNSELL,HERBERT S,,Lieutenant,0
MAVETY,JOHN LE ROY,,Lieutenant,0
MAY,ERNEST,404153,Private,0
MAY,JAMES,A/36974,Corporal,0
MCAFEE,WILLIAM JOHN,18059,Private,0
MCALLUM,GEORGE LEIGH ATHELSTAN,255,Company Sergeant Major,0
MCBRIDE,EDWARD JOHN,7407,Corporal,0
MCCARTY,WILLIAM HARRY,25854,Lance Corporal,0
MCCAUGHRIN,DANIEL MILTON,17263,Private,0
MCCLAIR,WILLIAM ALFRED,649153,Private,0
MCCLYMONT,ROBERT,7217,Serjeant,0
MCCOLL,DOUGLAS CHAMBERS,,Lieutenant,0
MCCORMACK,WILLIAM GRAY,9338,Private,0
MCCORMICK,ROBERT,,Private,0
MCCREARY,SAMUEL EDGAR,,Corporal,0
MCCUSKER,ANGUS PATRICK,413125,Private,0
MCDILL,DAVID,A/24183,Private,0
MCDONALD,CHARLES TUPPER,570,Able Seaman,0
MCDONALD,WILLIAM MUIR,24617,Lance Corporal,0
MCDONOUGH,MICHAEL,7362,Private,0
MCGARRY,JOSEPH,8553,Private,0
MCGEE,CHARLES EDWARD,,Captain,0
MCGINNESS,JOHN,58439,Gunner,0
MCGREGOR,JAMES DUNCAN,43733,Gunner,0
MCGREGOR,JAMES HERRICK,,Captain,0
MCGUIRE,HARRY BOULTON,,Lieutenant,0
MCINNES,THOMAS,S/1857,Private,0
MCKEE,GEORGE,69672,Lance Corporal,0
MCKELLAR,LESLIE,8210,Corporal,0
MCKENZIE,ALEXANDER,331,Private,0
MCKINLEY,JOHN,4648,Corporal,0
MCKINNON,JAMES,9692,Private,0
MCLACHLIN,HUGH FRANCIS,A/36359,Private,0
MCLAREN,JOSEPH,,Major,0
